id,name,email,preco,projetos,avaliacoes
1186.0,Amalie,Amalie.45@yopmail.com,664.59,45.0,5.57
1190.0,Pearline,Pearline.43@yopmail.com,633.78,43.0,5.33
1191.0,Jennica,Jennica.169@yopmail.com,837.61,169.0,5.5
1193.0,Gusty,Gusty.85@yopmail.com,107.46,85.0,4.59
1196.0,Justinn,Justinn.161@yopmail.com,466.42,161.0,5.87
1199.0,Jaime,Jaime.111@yopmail.com,736.43,111.0,4.94
1200.0,Dorene,Dorene.8@yopmail.com,346.18,8.0,5.79
1202.0,Florie,Florie.140@yopmail.com,472.23,140.0,4.57
1203.0,Willetta,Willetta.186@yopmail.com,101.99,186.0,5.07
1204.0,Binny,Binny.164@yopmail.com,376.87,164.0,5.95
1210.0,Bee,Bee.177@yopmail.com,405.98,177.0,5.72
1211.0,Viviene,Viviene.170@yopmail.com,347.98,170.0,5.5
1214.0,Dione,Dione.170@yopmail.com,279.87,170.0,5.49
1215.0,Ardeen,Ardeen.79@yopmail.com,170.0,79.0,5.65
1221.0,Dennie,Dennie.146@yopmail.com,509.77,146.0,5.29
1222.0,Marita,Marita.36@yopmail.com,922.88,36.0,5.34
1225.0,Lyssa,Lyssa.96@yopmail.com,374.59,96.0,5.26
1230.0,Ginnie,Ginnie.182@yopmail.com,579.6,182.0,5.91
1231.0,Kirstin,Kirstin.146@yopmail.com,413.15,146.0,5.05
1234.0,Chickie,Chickie.161@yopmail.com,487.4,161.0,4.74
1235.0,Aigneis,Aigneis.179@yopmail.com,982.57,179.0,5.86
1247.0,Ardenia,Ardenia.197@yopmail.com,475.27,197.0,5.3
1251.0,Hallie,Hallie.121@yopmail.com,845.95,121.0,5.83
1253.0,Cordi,Cordi.10@yopmail.com,824.05,10.0,4.95
1257.0,Petronia,Petronia.146@yopmail.com,919.2,146.0,5.84
1258.0,Britte,Britte.7@yopmail.com,689.54,7.0,5.96
1272.0,Jacquetta,Jacquetta.192@yopmail.com,980.1,192.0,5.69
1274.0,Emilia,Emilia.22@yopmail.com,221.35,22.0,4.94
1288.0,Patricia,Patricia.78@yopmail.com,842.81,78.0,5.59
1295.0,Rosaline,Rosaline.101@yopmail.com,901.77,101.0,5.86
1296.0,Katharina,Katharina.54@yopmail.com,969.88,54.0,5.28
1300.0,Melanie,Melanie.83@yopmail.com,70.48,83.0,4.6
1303.0,Ronna,Ronna.40@yopmail.com,438.07,40.0,4.58
1307.0,Tersina,Tersina.162@yopmail.com,370.11,162.0,4.71
1308.0,Dominga,Dominga.179@yopmail.com,889.13,179.0,5.85
1313.0,Rhea,Rhea.135@yopmail.com,576.34,135.0,5.86
1315.0,Linzy,Linzy.169@yopmail.com,246.42,169.0,5.82
1316.0,Evita,Evita.3@yopmail.com,351.01,3.0,4.75
1320.0,Cherrita,Cherrita.154@yopmail.com,558.02,154.0,5.86
1325.0,Sybille,Sybille.27@yopmail.com,23.03,27.0,4.8
1329.0,Elyssa,Elyssa.140@yopmail.com,744.49,140.0,4.73
1331.0,Almeta,Almeta.131@yopmail.com,133.43,131.0,5.33
1332.0,Melanie,Melanie.110@yopmail.com,398.53,110.0,5.39
1336.0,Augustine,Augustine.116@yopmail.com,189.0,116.0,4.5
1337.0,Andeee,Andeee.33@yopmail.com,291.61,33.0,5.88
1340.0,Celisse,Celisse.31@yopmail.com,81.72,31.0,5.74
1344.0,Ebonee,Ebonee.79@yopmail.com,481.82,79.0,5.62
1350.0,Cherilyn,Cherilyn.82@yopmail.com,655.57,82.0,4.99
1351.0,Marinna,Marinna.44@yopmail.com,742.31,44.0,5.2
1355.0,Cindelyn,Cindelyn.90@yopmail.com,553.12,90.0,5.52
1356.0,Carmela,Carmela.129@yopmail.com,285.25,129.0,4.65
1361.0,Nerta,Nerta.146@yopmail.com,523.22,146.0,5.0
1362.0,Jordan,Jordan.156@yopmail.com,461.71,156.0,5.87
1365.0,Deloria,Deloria.153@yopmail.com,805.82,153.0,5.29
1366.0,Gusella,Gusella.114@yopmail.com,857.27,114.0,5.74
1367.0,Corene,Corene.28@yopmail.com,276.6,28.0,4.85
1370.0,Susan,Susan.188@yopmail.com,124.44,188.0,4.88
1371.0,Jessamyn,Jessamyn.164@yopmail.com,569.98,164.0,4.67
1374.0,Thalia,Thalia.38@yopmail.com,389.41,38.0,5.53
1375.0,Leanna,Leanna.200@yopmail.com,835.74,200.0,5.82
1377.0,Cissiee,Cissiee.120@yopmail.com,139.78,120.0,5.15
1379.0,Berget,Berget.158@yopmail.com,908.19,158.0,5.01
1380.0,Maridel,Maridel.128@yopmail.com,931.13,128.0,5.21
1383.0,Mary,Mary.137@yopmail.com,150.63,137.0,5.38
1384.0,Tatiania,Tatiania.133@yopmail.com,776.91,133.0,5.59
1388.0,Zaria,Zaria.98@yopmail.com,646.53,98.0,5.33
1389.0,Minne,Minne.140@yopmail.com,685.12,140.0,5.97
1393.0,Brena,Brena.19@yopmail.com,166.31,19.0,5.95
1395.0,Mureil,Mureil.7@yopmail.com,786.65,7.0,4.75
1399.0,Allyce,Allyce.192@yopmail.com,695.23,192.0,5.94
1400.0,Carilyn,Carilyn.70@yopmail.com,577.37,70.0,5.37
1401.0,Leanna,Leanna.61@yopmail.com,935.99,61.0,5.31
1404.0,Jennica,Jennica.11@yopmail.com,790.08,11.0,4.78
1408.0,Cindelyn,Cindelyn.109@yopmail.com,535.43,109.0,4.65
1409.0,Justinn,Justinn.150@yopmail.com,680.97,150.0,4.7
1419.0,Barbara,Barbara.121@yopmail.com,309.2,121.0,5.76
1426.0,Catharine,Catharine.36@yopmail.com,934.88,36.0,5.53
1427.0,Rosabelle,Rosabelle.53@yopmail.com,98.32,53.0,5.17
1430.0,Lusa,Lusa.182@yopmail.com,631.94,182.0,5.85
1432.0,Aeriela,Aeriela.134@yopmail.com,253.2,134.0,5.99
1433.0,Charissa,Charissa.148@yopmail.com,585.97,148.0,5.99
1435.0,Yolane,Yolane.142@yopmail.com,171.42,142.0,5.45
1437.0,Lita,Lita.41@yopmail.com,964.66,41.0,4.86
1439.0,Alejandra,Alejandra.113@yopmail.com,525.68,113.0,5.72
1442.0,Florencia,Florencia.96@yopmail.com,406.09,96.0,4.84
1446.0,Clementine,Clementine.61@yopmail.com,948.67,61.0,5.12
1447.0,Morganica,Morganica.69@yopmail.com,714.26,69.0,5.75
1448.0,Tani,Tani.69@yopmail.com,921.2,69.0,5.57
1449.0,Meriel,Meriel.102@yopmail.com,439.53,102.0,5.74
1451.0,Dode,Dode.69@yopmail.com,936.06,69.0,4.9
1453.0,Taffy,Taffy.51@yopmail.com,569.69,51.0,5.58
1454.0,Cristabel,Cristabel.44@yopmail.com,478.97,44.0,5.21
1455.0,Selia,Selia.185@yopmail.com,790.42,185.0,4.91
1463.0,Johna,Johna.199@yopmail.com,274.14,199.0,4.8
1467.0,Chere,Chere.53@yopmail.com,49.55,53.0,5.01
1469.0,Andree,Andree.87@yopmail.com,669.72,87.0,5.97
1475.0,Joelly,Joelly.107@yopmail.com,469.28,107.0,5.84
1476.0,Imojean,Imojean.2@yopmail.com,902.14,2.0,4.84
1480.0,Susan,Susan.80@yopmail.com,761.02,80.0,5.29
1482.0,Rochette,Rochette.77@yopmail.com,959.3,77.0,5.56
1484.0,Sherrie,Sherrie.14@yopmail.com,75.36,14.0,5.89
1485.0,Olwen,Olwen.163@yopmail.com,973.1,163.0,5.05
1486.0,Kristan,Kristan.46@yopmail.com,653.96,46.0,4.59
1491.0,Jemie,Jemie.109@yopmail.com,291.87,109.0,5.06
1502.0,Lonnie,Lonnie.125@yopmail.com,737.95,125.0,4.5
1504.0,Adele,Adele.104@yopmail.com,583.83,104.0,5.75
1505.0,Bibby,Bibby.32@yopmail.com,73.49,32.0,4.75
1509.0,Jobi,Jobi.46@yopmail.com,441.38,46.0,5.52
1517.0,Talya,Talya.85@yopmail.com,881.92,85.0,4.92
1518.0,Lonnie,Lonnie.99@yopmail.com,234.53,99.0,5.29
1521.0,Linzy,Linzy.38@yopmail.com,557.03,38.0,4.7
1522.0,Angelique,Angelique.151@yopmail.com,181.35,151.0,4.74
1525.0,Mellicent,Mellicent.22@yopmail.com,812.37,22.0,4.96
1526.0,Lory,Lory.2@yopmail.com,19.68,2.0,5.3
1529.0,Marcy,Marcy.131@yopmail.com,277.12,131.0,5.17
1532.0,Marinna,Marinna.135@yopmail.com,780.71,135.0,4.92
1540.0,Hope,Hope.117@yopmail.com,473.05,117.0,5.52
1541.0,Xylina,Xylina.47@yopmail.com,719.0,47.0,5.62
1544.0,Amii,Amii.56@yopmail.com,859.96,56.0,4.88
1556.0,Lexine,Lexine.198@yopmail.com,789.49,198.0,5.21
1558.0,Kathi,Kathi.55@yopmail.com,46.98,55.0,5.04
1566.0,Aimil,Aimil.178@yopmail.com,767.12,178.0,4.82
1571.0,Eolanda,Eolanda.161@yopmail.com,320.69,161.0,4.76
1572.0,Max,Max.59@yopmail.com,477.11,59.0,5.18
1573.0,Nollie,Nollie.179@yopmail.com,160.15,179.0,5.07
1575.0,Dennie,Dennie.79@yopmail.com,563.4,79.0,4.5
1583.0,Melodie,Melodie.87@yopmail.com,64.6,87.0,5.16
1590.0,Katuscha,Katuscha.122@yopmail.com,676.68,122.0,4.83
1592.0,Aimil,Aimil.144@yopmail.com,342.72,144.0,5.04
1594.0,Aryn,Aryn.74@yopmail.com,188.61,74.0,5.67
1599.0,Arabel,Arabel.11@yopmail.com,730.3,11.0,5.67
1601.0,Kassey,Kassey.9@yopmail.com,607.67,9.0,5.47
1602.0,Asia,Asia.28@yopmail.com,452.08,28.0,5.75
1605.0,Romona,Romona.42@yopmail.com,357.61,42.0,5.72
1606.0,Florencia,Florencia.22@yopmail.com,51.49,22.0,4.9
1612.0,Perry,Perry.12@yopmail.com,107.17,12.0,4.6
1613.0,Liana,Liana.72@yopmail.com,519.45,72.0,5.98
1616.0,Lulita,Lulita.98@yopmail.com,483.71,98.0,5.6
1623.0,Anallese,Anallese.159@yopmail.com,740.33,159.0,5.21
1630.0,Kellen,Kellen.198@yopmail.com,550.39,198.0,5.95
1631.0,Cindelyn,Cindelyn.120@yopmail.com,196.96,120.0,5.05
1637.0,Aurelie,Aurelie.195@yopmail.com,361.6,195.0,4.89
1639.0,Dania,Dania.138@yopmail.com,301.03,138.0,5.5
1648.0,Marcy,Marcy.43@yopmail.com,381.43,43.0,5.7
1654.0,Leona,Leona.181@yopmail.com,782.28,181.0,5.16
1655.0,Meghann,Meghann.28@yopmail.com,651.81,28.0,5.8
1661.0,Juliane,Juliane.26@yopmail.com,301.51,26.0,4.71
1666.0,Barbara,Barbara.75@yopmail.com,310.01,75.0,5.22
1667.0,Adore,Adore.63@yopmail.com,443.64,63.0,5.6
1668.0,Winifred,Winifred.1@yopmail.com,744.32,1.0,5.63
1670.0,Brana,Brana.163@yopmail.com,180.92,163.0,5.05
1672.0,Blinni,Blinni.59@yopmail.com,529.89,59.0,5.89
1676.0,Sonni,Sonni.32@yopmail.com,684.43,32.0,4.76
1679.0,Teriann,Teriann.124@yopmail.com,143.28,124.0,4.91
1685.0,Brana,Brana.86@yopmail.com,462.65,86.0,4.54
1690.0,Sadie,Sadie.149@yopmail.com,70.3,149.0,4.96
1691.0,Meriel,Meriel.144@yopmail.com,316.88,144.0,5.68
1693.0,Kathy,Kathy.166@yopmail.com,676.01,166.0,5.87
1696.0,Ivett,Ivett.80@yopmail.com,773.0,80.0,4.74
1697.0,Roslyn,Roslyn.163@yopmail.com,380.28,163.0,5.35
1699.0,Trixi,Trixi.197@yopmail.com,881.72,197.0,5.87
1702.0,Sara-Ann,Sara-Ann.88@yopmail.com,957.78,88.0,5.18
1706.0,Susan,Susan.195@yopmail.com,431.66,195.0,4.99
1708.0,Lusa,Lusa.127@yopmail.com,385.43,127.0,5.95
1709.0,Fredericka,Fredericka.128@yopmail.com,965.69,128.0,5.43
1712.0,Dagmar,Dagmar.175@yopmail.com,259.3,175.0,4.58
1713.0,Sallie,Sallie.8@yopmail.com,530.43,8.0,4.84
1719.0,Alameda,Alameda.112@yopmail.com,151.98,112.0,5.95
1722.0,Tori,Tori.55@yopmail.com,652.41,55.0,5.61
1724.0,Chrystel,Chrystel.93@yopmail.com,708.21,93.0,5.01
1726.0,Jany,Jany.58@yopmail.com,240.27,58.0,5.35
1729.0,Ursulina,Ursulina.90@yopmail.com,989.48,90.0,5.65
1735.0,Kellen,Kellen.61@yopmail.com,191.54,61.0,5.37
1738.0,Delilah,Delilah.41@yopmail.com,24.39,41.0,5.8
1740.0,Gloria,Gloria.73@yopmail.com,893.28,73.0,4.7
1741.0,Marita,Marita.17@yopmail.com,367.53,17.0,5.14
1743.0,Britte,Britte.8@yopmail.com,808.74,8.0,5.84
1744.0,Sharlene,Sharlene.115@yopmail.com,408.43,115.0,5.19
1748.0,Bill,Bill.86@yopmail.com,737.43,86.0,5.74
1750.0,Delilah,Delilah.15@yopmail.com,913.6,15.0,5.17
1759.0,Christal,Christal.5@yopmail.com,886.33,5.0,4.56
1766.0,Lorenza,Lorenza.84@yopmail.com,628.75,84.0,5.93
1768.0,Merrie,Merrie.156@yopmail.com,350.39,156.0,4.96
1770.0,Damaris,Damaris.40@yopmail.com,421.37,40.0,5.09
1774.0,Jeanna,Jeanna.116@yopmail.com,295.34,116.0,4.97
1777.0,Etta,Etta.168@yopmail.com,248.61,168.0,4.78
1784.0,Tatiania,Tatiania.191@yopmail.com,54.35,191.0,4.92
1785.0,Rosene,Rosene.174@yopmail.com,646.08,174.0,5.76
1788.0,Madeleine,Madeleine.73@yopmail.com,843.71,73.0,5.16
1789.0,Jennica,Jennica.185@yopmail.com,453.4,185.0,4.97
1790.0,Aaren,Aaren.11@yopmail.com,344.7,11.0,5.05
1795.0,Elka,Elka.1@yopmail.com,3.76,1.0,4.71
1797.0,Lauryn,Lauryn.33@yopmail.com,932.98,33.0,4.97
1798.0,Alleen,Alleen.57@yopmail.com,116.85,57.0,6.0
1807.0,Jillayne,Jillayne.1@yopmail.com,848.19,1.0,5.76
1808.0,Catrina,Catrina.181@yopmail.com,377.84,181.0,5.63
1817.0,Shirlee,Shirlee.31@yopmail.com,450.72,31.0,4.79
1818.0,Ernesta,Ernesta.34@yopmail.com,243.25,34.0,5.33
1820.0,Aurelie,Aurelie.123@yopmail.com,941.8,123.0,4.61
1826.0,Tera,Tera.162@yopmail.com,820.98,162.0,5.09
1827.0,Henriette,Henriette.185@yopmail.com,256.23,185.0,4.91
1831.0,Riannon,Riannon.115@yopmail.com,573.1,115.0,4.94
1833.0,Cassandra,Cassandra.168@yopmail.com,220.76,168.0,5.31
1839.0,Devina,Devina.75@yopmail.com,414.49,75.0,4.74
1840.0,Almeta,Almeta.38@yopmail.com,110.31,38.0,5.09
1843.0,Caryl,Caryl.189@yopmail.com,291.01,189.0,5.05
1844.0,Candi,Candi.86@yopmail.com,704.65,86.0,5.57
1848.0,Celestyna,Celestyna.102@yopmail.com,659.81,102.0,5.09
1852.0,Lauryn,Lauryn.109@yopmail.com,162.34,109.0,5.23
1854.0,Chloris,Chloris.33@yopmail.com,51.67,33.0,5.68
1855.0,Ernesta,Ernesta.183@yopmail.com,437.79,183.0,5.97
1856.0,Carly,Carly.176@yopmail.com,457.55,176.0,4.51
1857.0,Althea,Althea.161@yopmail.com,653.49,161.0,5.84
1859.0,Flory,Flory.111@yopmail.com,622.59,111.0,5.47
1863.0,Elsie,Elsie.116@yopmail.com,741.58,116.0,5.76
1867.0,Alex,Alex.5@yopmail.com,462.69,5.0,5.51
1868.0,Deloria,Deloria.72@yopmail.com,506.59,72.0,5.87
1873.0,Elbertina,Elbertina.175@yopmail.com,389.53,175.0,5.4
1875.0,Neila,Neila.63@yopmail.com,708.3,63.0,5.48
1876.0,Winny,Winny.83@yopmail.com,784.7,83.0,5.73
1877.0,Luci,Luci.10@yopmail.com,296.81,10.0,5.31
1878.0,Hermione,Hermione.192@yopmail.com,619.66,192.0,5.61
1879.0,Jan,Jan.175@yopmail.com,88.06,175.0,4.98
1881.0,Aryn,Aryn.173@yopmail.com,876.79,173.0,5.05
1882.0,Netty,Netty.158@yopmail.com,963.61,158.0,5.22
1884.0,Bernie,Bernie.7@yopmail.com,271.05,7.0,5.48
1886.0,Devina,Devina.63@yopmail.com,282.18,63.0,4.72
1890.0,Kerrin,Kerrin.183@yopmail.com,128.02,183.0,5.71
1891.0,Emelina,Emelina.164@yopmail.com,694.43,164.0,5.71
1892.0,Alyda,Alyda.122@yopmail.com,286.78,122.0,5.75
1894.0,Odessa,Odessa.67@yopmail.com,854.85,67.0,5.52
1901.0,Ricky,Ricky.130@yopmail.com,48.61,130.0,4.95
1903.0,Devina,Devina.7@yopmail.com,490.0,7.0,4.82
1904.0,Caritta,Caritta.185@yopmail.com,622.84,185.0,4.52
1907.0,Ezmeralda,Ezmeralda.130@yopmail.com,753.84,130.0,4.57
1912.0,Vevay,Vevay.107@yopmail.com,112.2,107.0,5.78
1913.0,Dale,Dale.62@yopmail.com,413.65,62.0,4.72
1915.0,Kristina,Kristina.147@yopmail.com,96.29,147.0,5.0
1921.0,Kamilah,Kamilah.107@yopmail.com,172.34,107.0,4.92
1930.0,Eadie,Eadie.187@yopmail.com,361.4,187.0,5.77
1932.0,Ernesta,Ernesta.76@yopmail.com,179.74,76.0,5.97
1936.0,Cherilyn,Cherilyn.128@yopmail.com,920.75,128.0,4.9
1942.0,Fredericka,Fredericka.120@yopmail.com,98.42,120.0,5.34
1945.0,Priscilla,Priscilla.23@yopmail.com,77.6,23.0,5.3
1946.0,Dorene,Dorene.8@yopmail.com,192.15,8.0,4.89
1947.0,Pearline,Pearline.34@yopmail.com,513.58,34.0,5.29
1959.0,Siana,Siana.53@yopmail.com,790.1,53.0,5.44
1963.0,Ida,Ida.77@yopmail.com,436.33,77.0,5.74
1969.0,Joceline,Joceline.137@yopmail.com,519.94,137.0,4.84
1972.0,Dawn,Dawn.51@yopmail.com,679.45,51.0,5.65
1975.0,Ana,Ana.115@yopmail.com,720.89,115.0,4.68
1979.0,Heida,Heida.25@yopmail.com,372.08,25.0,5.29
1980.0,Clarice,Clarice.168@yopmail.com,589.14,168.0,5.74
1982.0,Rhoda,Rhoda.118@yopmail.com,782.51,118.0,5.69
1983.0,Gerianna,Gerianna.98@yopmail.com,497.98,98.0,5.35
1987.0,Cassondra,Cassondra.52@yopmail.com,452.5,52.0,5.24
1989.0,Corry,Corry.34@yopmail.com,944.61,34.0,5.37
1995.0,Johna,Johna.125@yopmail.com,451.5,125.0,5.83
1997.0,Edith,Edith.110@yopmail.com,945.59,110.0,4.72
2001.0,Felice,Felice.158@yopmail.com,802.78,158.0,4.64
2004.0,Flory,Flory.176@yopmail.com,115.94,176.0,5.74
2006.0,Pamella,Pamella.152@yopmail.com,294.28,152.0,5.09
2007.0,Eadie,Eadie.94@yopmail.com,189.72,94.0,5.17
2008.0,Courtnay,Courtnay.112@yopmail.com,252.76,112.0,5.33
2009.0,Gale,Gale.152@yopmail.com,19.16,152.0,5.18
2014.0,Rayna,Rayna.123@yopmail.com,263.38,123.0,5.63
2020.0,Cyb,Cyb.55@yopmail.com,5.33,55.0,5.7
2025.0,Dorthy,Dorthy.127@yopmail.com,307.47,127.0,5.47
2026.0,Raquela,Raquela.141@yopmail.com,64.07,141.0,5.11
2028.0,Chastity,Chastity.123@yopmail.com,184.36,123.0,4.64
2033.0,Angela,Angela.40@yopmail.com,606.77,40.0,5.8
2041.0,Vere,Vere.144@yopmail.com,508.76,144.0,5.86
2044.0,Rozele,Rozele.180@yopmail.com,160.74,180.0,5.58
2048.0,Lolita,Lolita.123@yopmail.com,49.87,123.0,5.44
2053.0,Elyssa,Elyssa.175@yopmail.com,416.5,175.0,5.35
2057.0,Ottilie,Ottilie.1@yopmail.com,682.37,1.0,5.36
2059.0,Sindee,Sindee.83@yopmail.com,287.23,83.0,5.55
2060.0,Alisha,Alisha.161@yopmail.com,493.08,161.0,5.95
2062.0,Gaylene,Gaylene.174@yopmail.com,632.82,174.0,4.7
2065.0,Candy,Candy.142@yopmail.com,629.57,142.0,5.5
2068.0,Deirdre,Deirdre.173@yopmail.com,896.14,173.0,4.56
2071.0,Karlee,Karlee.109@yopmail.com,822.89,109.0,4.62
2074.0,Darlleen,Darlleen.36@yopmail.com,941.47,36.0,5.93
2077.0,Aili,Aili.73@yopmail.com,415.55,73.0,5.33
2078.0,Sue,Sue.62@yopmail.com,60.5,62.0,5.63
2082.0,Jennica,Jennica.129@yopmail.com,542.5,129.0,5.04
2084.0,Nelle,Nelle.33@yopmail.com,588.32,33.0,4.87
2088.0,Rozele,Rozele.171@yopmail.com,464.23,171.0,5.55
2090.0,Jany,Jany.37@yopmail.com,757.46,37.0,4.75
2091.0,Elbertina,Elbertina.125@yopmail.com,415.45,125.0,5.18
2098.0,Brandise,Brandise.107@yopmail.com,952.55,107.0,4.79
2102.0,Jackie,Jackie.190@yopmail.com,269.0,190.0,5.73
2103.0,Taffy,Taffy.112@yopmail.com,683.64,112.0,5.14
2105.0,Laurene,Laurene.64@yopmail.com,13.45,64.0,5.66
2110.0,Carree,Carree.114@yopmail.com,589.91,114.0,5.29
2120.0,Annora,Annora.143@yopmail.com,459.77,143.0,5.1
2121.0,Camile,Camile.13@yopmail.com,297.42,13.0,5.6
2123.0,Cissiee,Cissiee.78@yopmail.com,460.63,78.0,5.61
2124.0,Iseabal,Iseabal.151@yopmail.com,395.7,151.0,4.53
2126.0,Heida,Heida.6@yopmail.com,708.49,6.0,5.46
2129.0,Aeriela,Aeriela.142@yopmail.com,523.36,142.0,5.72
2130.0,Dorothy,Dorothy.150@yopmail.com,446.89,150.0,4.97
2133.0,Jemie,Jemie.192@yopmail.com,239.12,192.0,5.4
2143.0,Carree,Carree.90@yopmail.com,365.99,90.0,5.36
2144.0,Carolina,Carolina.112@yopmail.com,820.27,112.0,5.32
2150.0,Genovera,Genovera.109@yopmail.com,845.9,109.0,5.93
2160.0,Dorice,Dorice.63@yopmail.com,693.43,63.0,5.79
2165.0,Valera,Valera.5@yopmail.com,41.21,5.0,5.97
2172.0,Rori,Rori.115@yopmail.com,613.07,115.0,5.27
2174.0,Emilia,Emilia.21@yopmail.com,610.03,21.0,5.15
2175.0,Cam,Cam.174@yopmail.com,91.91,174.0,4.96
2177.0,Clementine,Clementine.20@yopmail.com,331.24,20.0,4.77
2184.0,Charlena,Charlena.120@yopmail.com,813.31,120.0,4.84
2187.0,Stacey,Stacey.4@yopmail.com,458.84,4.0,5.59
2188.0,Joceline,Joceline.35@yopmail.com,143.35,35.0,5.73
2190.0,Candy,Candy.145@yopmail.com,836.58,145.0,5.15
2191.0,Rori,Rori.88@yopmail.com,171.06,88.0,4.73
2199.0,Charlena,Charlena.26@yopmail.com,58.91,26.0,4.53
2202.0,Ricky,Ricky.151@yopmail.com,51.2,151.0,5.61
2204.0,Chere,Chere.183@yopmail.com,561.89,183.0,5.04
2205.0,Valeda,Valeda.162@yopmail.com,78.77,162.0,5.41
2208.0,Heddie,Heddie.130@yopmail.com,696.25,130.0,4.66
2211.0,Siana,Siana.51@yopmail.com,790.04,51.0,4.81
2214.0,Jeanna,Jeanna.103@yopmail.com,426.07,103.0,4.77
2219.0,Babita,Babita.52@yopmail.com,545.1,52.0,4.83
2222.0,Jaclyn,Jaclyn.162@yopmail.com,539.27,162.0,5.69
2230.0,Maryellen,Maryellen.172@yopmail.com,728.72,172.0,5.38
2232.0,Randa,Randa.111@yopmail.com,963.05,111.0,6.0
2235.0,Lenna,Lenna.198@yopmail.com,293.92,198.0,5.56
2237.0,Iseabal,Iseabal.127@yopmail.com,486.88,127.0,5.67
2238.0,Zsa Zsa,Zsa Zsa.13@yopmail.com,820.13,13.0,4.5
2241.0,Corry,Corry.181@yopmail.com,613.19,181.0,5.58
2246.0,Jessy,Jessy.165@yopmail.com,375.66,165.0,5.42
2252.0,Brianna,Brianna.53@yopmail.com,153.49,53.0,5.64
2253.0,Lolita,Lolita.28@yopmail.com,108.07,28.0,4.92
2259.0,Renie,Renie.119@yopmail.com,433.12,119.0,4.83
2262.0,Tierney,Tierney.166@yopmail.com,515.75,166.0,4.63
2272.0,Michaelina,Michaelina.120@yopmail.com,216.54,120.0,5.59
2274.0,Sarette,Sarette.29@yopmail.com,157.85,29.0,4.57
2277.0,Jackie,Jackie.76@yopmail.com,793.62,76.0,4.5
2284.0,Constance,Constance.190@yopmail.com,296.2,190.0,4.65
2285.0,Jordan,Jordan.24@yopmail.com,651.49,24.0,5.46
2287.0,Ardys,Ardys.187@yopmail.com,631.37,187.0,5.14
2288.0,Consuela,Consuela.149@yopmail.com,958.0,149.0,5.73
2291.0,Chere,Chere.112@yopmail.com,265.78,112.0,5.45
2297.0,Edee,Edee.23@yopmail.com,91.46,23.0,5.67
2298.0,Bernardine,Bernardine.61@yopmail.com,225.97,61.0,5.77
2301.0,Pollyanna,Pollyanna.169@yopmail.com,268.76,169.0,5.04
2308.0,Cindelyn,Cindelyn.195@yopmail.com,900.28,195.0,5.61
2325.0,Donetta,Donetta.195@yopmail.com,690.81,195.0,5.47
2326.0,Tobe,Tobe.84@yopmail.com,381.6,84.0,4.58
2327.0,Angelique,Angelique.94@yopmail.com,667.01,94.0,4.74
2329.0,Britni,Britni.107@yopmail.com,729.16,107.0,5.48
2331.0,Alyda,Alyda.179@yopmail.com,29.11,179.0,4.84
2332.0,Ada,Ada.188@yopmail.com,768.08,188.0,4.52
2333.0,Ada,Ada.165@yopmail.com,327.59,165.0,5.94
2334.0,Flory,Flory.116@yopmail.com,130.49,116.0,5.91
2338.0,Winny,Winny.130@yopmail.com,363.17,130.0,4.81
2340.0,Keelia,Keelia.16@yopmail.com,395.77,16.0,5.37
2342.0,Daryl,Daryl.55@yopmail.com,8.51,55.0,4.64
2343.0,Madalyn,Madalyn.113@yopmail.com,145.39,113.0,5.49
2345.0,Gloria,Gloria.45@yopmail.com,754.32,45.0,5.21
2349.0,Mireielle,Mireielle.122@yopmail.com,711.5,122.0,4.83
2352.0,Corina,Corina.149@yopmail.com,473.29,149.0,5.26
2354.0,Tomasina,Tomasina.184@yopmail.com,16.87,184.0,4.66
2357.0,Maud,Maud.57@yopmail.com,85.08,57.0,5.22
2359.0,Wilma,Wilma.58@yopmail.com,350.24,58.0,5.14
2367.0,Lanna,Lanna.31@yopmail.com,35.56,31.0,4.95
2368.0,Daphne,Daphne.96@yopmail.com,705.17,96.0,5.67
2369.0,Odessa,Odessa.108@yopmail.com,467.85,108.0,5.97
2370.0,Ira,Ira.194@yopmail.com,672.27,194.0,5.42
2376.0,Charmaine,Charmaine.2@yopmail.com,76.5,2.0,4.78
2378.0,Esmeralda,Esmeralda.21@yopmail.com,669.28,21.0,4.72
2381.0,Mariann,Mariann.63@yopmail.com,157.33,63.0,4.64
2383.0,Meghann,Meghann.89@yopmail.com,279.12,89.0,5.37
2385.0,Giustina,Giustina.85@yopmail.com,951.51,85.0,5.23
2390.0,Celestyna,Celestyna.161@yopmail.com,304.49,161.0,4.74
2393.0,Stephanie,Stephanie.92@yopmail.com,918.06,92.0,4.52
2396.0,Beatriz,Beatriz.171@yopmail.com,316.16,171.0,5.48
2401.0,Pearline,Pearline.73@yopmail.com,789.42,73.0,5.41
2403.0,Jacquetta,Jacquetta.10@yopmail.com,60.4,10.0,5.38
2406.0,Britte,Britte.159@yopmail.com,29.05,159.0,5.62
2408.0,Cristine,Cristine.65@yopmail.com,978.12,65.0,5.65
2417.0,Cassondra,Cassondra.105@yopmail.com,168.51,105.0,5.64
2421.0,Layla,Layla.112@yopmail.com,289.44,112.0,4.53
2423.0,Madalyn,Madalyn.133@yopmail.com,877.09,133.0,5.65
2424.0,Shaylyn,Shaylyn.186@yopmail.com,658.48,186.0,4.54
